set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0837_VDAudio_ICA.set,15,brain,brain,0.8520265817642212,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,16,brain,brain,0.5868395566940308,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,17,brain,brain,0.5835951566696167,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,19,brain,brain,0.48275113105773926,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,21,brain,brain,0.6616232991218567,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,22,muscle,muscle,0.46267542243003845,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,23,brain,other_artifact,0.795957088470459,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,24,eye,other_artifact,0.5786393880844116,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,25,brain,other_artifact,0.8932027816772461,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,26,brain,brain,0.8488057851791382,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,27,brain,other_artifact,0.576962411403656,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,28,brain,other_artifact,0.8094648122787476,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,29,eye,other_artifact,0.9274895191192627,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,30,brain,brain,0.919535756111145,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,31,muscle,muscle,0.7824631333351135,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,32,eye,other_artifact,0.7227065563201904,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,33,brain,brain,0.6386286020278931,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,34,eye,eye,0.9363201260566711,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,36,brain,other_artifact,0.5206937193870544,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,37,other_artifact,muscle,0.675499439239502,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,38,brain,brain,0.7748633623123169,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,39,brain,brain,0.6517349481582642,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,40,brain,brain,0.7248855829238892,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,41,muscle,muscle,0.7235472202301025,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,42,brain,brain,0.5351752042770386,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,43,brain,brain,0.7860132455825806,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,44,other_artifact,other_artifact,0.6841367483139038,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,45,brain,other_artifact,0.8852652311325073,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,46,brain,other_artifact,0.9440089464187622,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,47,muscle,other_artifact,0.4061325192451477,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,48,brain,other_artifact,0.6391456723213196,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,51,muscle,muscle,0.49760279059410095,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,52,muscle,other_artifact,0.8715593814849854,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,53,muscle,muscle,0.3913431167602539,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,54,other_artifact,other_artifact,0.6399582624435425,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,56,brain,other_artifact,0.9386416673660278,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,57,brain,other_artifact,0.8450011014938354,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,58,brain,brain,0.513962984085083,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,59,other_artifact,other_artifact,0.4390229284763336,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,60,brain,other_artifact,0.900627613067627,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,61,brain,other_artifact,0.5488553643226624,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,62,eye,eye,0.49897003173828125,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,63,brain,brain,0.5750809907913208,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,64,brain,other_artifact,0.8099162578582764,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,65,brain,other_artifact,0.5457813739776611,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,66,muscle,other_artifact,0.49319079518318176,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,67,other_artifact,other_artifact,0.9334774017333984,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,69,muscle,muscle,0.896120011806488,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,70,brain,other_artifact,0.7825787663459778,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,71,brain,other_artifact,0.7031142115592957,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,73,brain,brain,0.6540583372116089,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,74,brain,other_artifact,0.7626198530197144,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,75,brain,brain,0.5208475589752197,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,76,muscle,muscle,0.8905389904975891,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,79,muscle,channel_noise,0.7903618812561035,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,81,other_artifact,other_artifact,0.7512536644935608,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,82,muscle,muscle,0.5419672131538391,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,83,eye,other_artifact,0.7900731563568115,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,85,brain,brain,0.43039271235466003,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,86,muscle,muscle,0.8107175827026367,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,87,brain,brain,0.6806447505950928,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,91,muscle,channel_noise,0.6950386166572571,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,93,other_artifact,other_artifact,0.46843186020851135,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,94,muscle,other_artifact,0.9147412180900574,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,98,other_artifact,other_artifact,0.9713727235794067,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,102,other_artifact,other_artifact,0.4576573967933655,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,107,other_artifact,other_artifact,0.7200121283531189,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,108,other_artifact,other_artifact,0.8117718696594238,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,109,other_artifact,brain,0.6975195407867432,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,110,channel_noise,channel_noise,0.6236863732337952,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,111,muscle,other_artifact,0.45860958099365234,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,112,other_artifact,other_artifact,0.7688916921615601,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,113,other_artifact,other_artifact,0.7384973764419556,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,114,other_artifact,other_artifact,0.5222219228744507,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,115,muscle,muscle,0.838777482509613,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,116,other_artifact,other_artifact,0.859768271446228,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,117,channel_noise,other_artifact,0.899219274520874,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,0,eye,eye,0.9203340411186218,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,1,eye,eye,0.9811570048332214,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,2,eye,other_artifact,0.7541036605834961,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,3,eye,brain,0.3670505881309509,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,4,brain,brain,0.9988809823989868,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,5,heart,heart,0.8032903075218201,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,6,brain,brain,0.9529569745063782,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,7,brain,brain,0.9966586828231812,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,8,brain,brain,0.969404935836792,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,9,brain,brain,0.8828445672988892,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,10,eye,eye,0.42141270637512207,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,11,brain,brain,0.7559043169021606,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,12,brain,brain,0.8967840671539307,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,13,brain,brain,0.9341639280319214,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,14,brain,brain,0.7411708831787109,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,15,brain,brain,0.842247486114502,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,16,brain,brain,0.8293038010597229,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,17,muscle,muscle,0.9427021145820618,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,18,brain,brain,0.6526326537132263,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,19,brain,brain,0.9277718663215637,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,20,brain,other_artifact,0.6209696531295776,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,21,brain,other_artifact,0.4882310926914215,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,22,brain,brain,0.9347944259643555,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,23,brain,other_artifact,0.8177016377449036,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,24,brain,brain,0.6695849895477295,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,25,brain,other_artifact,0.5315513014793396,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,26,brain,brain,0.8413903713226318,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,27,brain,brain,0.4713885486125946,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,28,brain,other_artifact,0.7183012962341309,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,29,brain,other_artifact,0.7999345064163208,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,30,brain,other_artifact,0.8113802671432495,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,32,brain,brain,0.7157208919525146,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,33,brain,other_artifact,0.8111310601234436,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,34,brain,other_artifact,0.8427431583404541,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,35,other_artifact,eye,0.9176937937736511,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,36,brain,other_artifact,0.7902257442474365,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,37,brain,other_artifact,0.7997179627418518,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,38,brain,brain,0.6446127891540527,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,39,brain,other_artifact,0.9362377524375916,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,40,brain,other_artifact,0.8833820819854736,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,41,brain,other_artifact,0.6848013997077942,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,42,brain,brain,0.40226733684539795,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,44,brain,brain,0.5739187002182007,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,45,brain,other_artifact,0.8187911510467529,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,46,muscle,muscle,0.6065971851348877,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,47,brain,brain,0.6695409417152405,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,48,brain,brain,0.6908141374588013,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,49,muscle,channel_noise,0.817446768283844,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,50,brain,other_artifact,0.591585636138916,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,51,brain,other_artifact,0.9305742383003235,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,52,brain,other_artifact,0.8842711448669434,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,53,brain,other_artifact,0.5201147198677063,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,54,brain,brain,0.49645525217056274,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,55,brain,other_artifact,0.811035692691803,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,56,brain,other_artifact,0.9509996771812439,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,57,channel_noise,muscle,0.41128042340278625,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,59,brain,other_artifact,0.44838058948516846,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,60,muscle,muscle,0.53464275598526,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,61,brain,other_artifact,0.8797402381896973,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,62,brain,other_artifact,0.99214768409729,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,63,brain,other_artifact,0.8523238897323608,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,64,brain,other_artifact,0.6659032106399536,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,66,eye,other_artifact,0.507953941822052,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,67,brain,other_artifact,0.8619976043701172,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,68,brain,other_artifact,0.7758582830429077,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDNoAudio_ICA.set,69,muscle,other_artifact,0.6662058234214783,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,0,eye,eye,0.8743640184402466,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,1,heart,heart,0.9855293035507202,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,2,eye,eye,0.8507348299026489,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,3,brain,brain,0.9993476867675781,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,4,brain,brain,0.9780229330062866,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,5,heart,brain,0.9127245545387268,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,6,muscle,muscle,0.987250566482544,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,7,brain,brain,0.8291193246841431,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,8,brain,brain,0.9377622604370117,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,9,brain,brain,0.82307368516922,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,10,muscle,muscle,0.98061203956604,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,11,muscle,muscle,0.9961898326873779,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,12,muscle,muscle,0.9847370386123657,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,13,muscle,muscle,0.9863665103912354,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,14,brain,brain,0.9433907270431519,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,15,muscle,muscle,0.8142496347427368,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,16,brain,brain,0.9321856498718262,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,17,muscle,muscle,0.9480748176574707,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,18,muscle,channel_noise,0.7643687725067139,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,19,muscle,muscle,0.6485295295715332,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,20,brain,brain,0.9500418901443481,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,21,muscle,muscle,0.9743198752403259,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,22,muscle,muscle,0.9846292734146118,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,23,muscle,muscle,0.9720534086227417,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,24,brain,other_artifact,0.9780570268630981,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,25,muscle,muscle,0.999591588973999,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,26,muscle,muscle,0.5218517780303955,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,27,brain,brain,0.5839703679084778,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,28,muscle,muscle,0.781394362449646,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,29,muscle,muscle,0.9805089235305786,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,30,muscle,muscle,0.9067516326904297,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,31,muscle,muscle,0.9765863418579102,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,32,eye,other_artifact,0.7045527696609497,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,33,muscle,muscle,0.9861692786216736,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,34,muscle,muscle,0.988684892654419,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,36,eye,eye,0.5506360530853271,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,37,brain,other_artifact,0.8987749814987183,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,38,brain,other_artifact,0.9395560026168823,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,39,muscle,channel_noise,0.8034038543701172,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,40,muscle,muscle,0.9773159623146057,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,42,muscle,muscle,0.9410727620124817,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,43,muscle,channel_noise,0.46532440185546875,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,44,muscle,other_artifact,0.5016380548477173,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,45,muscle,other_artifact,0.43022504448890686,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,46,brain,brain,0.9050012230873108,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,50,muscle,muscle,0.8482605218887329,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,51,other_artifact,eye,0.35779890418052673,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,53,channel_noise,brain,0.6271929144859314,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,54,other_artifact,eye,0.6964353919029236,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,56,other_artifact,other_artifact,0.6777045130729675,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,58,muscle,muscle,0.5788448452949524,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,59,muscle,muscle,0.3364538848400116,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,61,brain,brain,0.6171118021011353,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,62,muscle,muscle,0.963113009929657,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,63,muscle,other_artifact,0.7114657163619995,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,65,eye,other_artifact,0.8413330316543579,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,66,muscle,other_artifact,0.7974437475204468,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0137_VDAudio_ICA.set,69,brain,other_artifact,0.9927362203598022,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/1846_VDnoaudio_ICA.set,0,eye,eye,0.9954792261123657,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/1846_VDnoaudio_ICA.set,1,brain,brain,0.9851430654525757,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/1846_VDnoaudio_ICA.set,2,brain,brain,0.990942120552063,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/1846_VDnoaudio_ICA.set,3,brain,brain,0.9559441208839417,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/1846_VDnoaudio_ICA.set,4,brain,brain,0.9803126454353333,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/1846_VDnoaudio_ICA.set,5,muscle,other_artifact,0.4702387750148773,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/1846_VDnoaudio_ICA.set,6,brain,brain,0.8909034729003906,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/1846_VDnoaudio_ICA.set,7,heart,heart,0.9520856738090515,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/1846_VDnoaudio_ICA.set,8,eye,eye,0.7852885723114014,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,0,eye,eye,0.9047919511795044,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,1,eye,eye,0.9230515956878662,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,2,eye,other_artifact,0.5052627921104431,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,3,heart,heart,0.7544018030166626,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,4,brain,brain,0.9242153763771057,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,5,muscle,muscle,0.8888075947761536,MNE-ICLabel automated classification (no text reasoning available)
