set_path,component_index,true_label,predicted_label,confidence,reason
SavedFiles/0604_VDaudio_ICA.set,15,brain,brain,0.95,"Lateral dipolar topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0604_VDaudio_ICA.set,16,muscle,muscle,0.95,"Edge-focused topography, rising high-frequency spectrum, no alpha peak."
SavedFiles/0604_VDaudio_ICA.set,17,muscle,eye,0.95,"Frontal/periocular topography, low-frequency dominated spectrum, large slow deflections in time series."
SavedFiles/0604_VDaudio_ICA.set,18,eye,brain,0.9,"Dipolar, central/parietal topography, clear 1/f spectrum with an alpha peak around 10 Hz. Time series and ERP image are consistent with brain activity."
SavedFiles/0604_VDaudio_ICA.set,19,muscle,eye,1.0,"Strong frontal/periocular topography, low-frequency dominated spectrum, and large slow deflections in the time series. Classic eye artifact."
SavedFiles/0604_VDaudio_ICA.set,20,brain,brain,0.8,"Dipolar, lateral/temporal topography, 1/f spectrum with a possible alpha peak. Time series and ERP image are consistent with brain activity."
SavedFiles/0604_VDaudio_ICA.set,21,eye,muscle,0.95,"Edge-focused topography and a flat/rising high-frequency spectrum with no alpha peak. Time series is noisy, consistent with muscle artifact."
SavedFiles/0604_VDaudio_ICA.set,22,brain,brain,0.85,"Dipolar, central/parietal topography, 1/f spectrum with a possible alpha peak. Time series and ERP image are consistent with brain activity."
SavedFiles/0604_VDaudio_ICA.set,23,brain,brain,0.8,"Dipolar, central topography, 1/f spectrum with a possible alpha peak. Time series and ERP image are consistent with brain activity."
SavedFiles/0604_VDaudio_ICA.set,24,brain,brain,0.8,"Dipolar, lateral/temporal topography, 1/f spectrum with a possible alpha peak. Time series and ERP image are consistent with brain activity."
SavedFiles/0604_VDaudio_ICA.set,25,brain,brain,0.8,"Dipolar, central/parietal topography, 1/f spectrum with a possible alpha peak. Time series and ERP image are consistent with brain activity."
SavedFiles/0604_VDaudio_ICA.set,26,muscle,channel_noise,1.0,"Single isolated focal spot in topography, flat/noisy spectrum, and erratic/random time series. Classic channel noise."
SavedFiles/0604_VDaudio_ICA.set,27,brain,brain,0.95,"Dipolar central/parietal topography, clear 1/f spectrum with alpha peak (~10Hz), no artifact features."
SavedFiles/0604_VDaudio_ICA.set,28,muscle,brain,0.95,"Dipolar central topography, 1/f spectrum with alpha peak, clean time series, no artifact features."
SavedFiles/0604_VDaudio_ICA.set,29,muscle,brain,0.95,"Dipolar lateral/temporal topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0604_VDaudio_ICA.set,30,brain,brain,0.95,"Dipolar central/parietal topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,31,muscle,brain,0.95,"Dipolar lateral/temporal topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0604_VDaudio_ICA.set,32,muscle,brain,0.95,"Dipolar central topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,33,muscle,brain,0.95,"Dipolar lateral/temporal topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0604_VDaudio_ICA.set,34,brain,brain,0.95,"Dipolar central/parietal topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,35,muscle,brain,0.95,"Dipolar central topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,36,other,brain,0.95,"Central dipolar topography, clear 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,37,brain,eye,0.95,"Frontal/periocular topography, low-frequency dominated spectrum, large slow deflections in time series."
SavedFiles/0604_VDaudio_ICA.set,38,muscle,brain,0.9,"Lateral/temporal dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,40,muscle,brain,0.9,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,41,muscle,brain,0.9,"Lateral/temporal dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,42,muscle,brain,0.9,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,43,muscle,brain,0.9,"Lateral/temporal dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,45,brain,eye,0.95,"Frontal/periocular topography, low-frequency dominated spectrum, large slow deflections in time series."
SavedFiles/0604_VDaudio_ICA.set,46,muscle,brain,0.9,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,47,muscle,brain,0.95,"Central dipolar topography, clear 1/f spectrum with a visible alpha peak, time series is not erratic or dominated by slow deflections."
SavedFiles/0604_VDaudio_ICA.set,48,muscle,eye,0.95,"Frontal/periocular topography, large slow deflections in time series, spectrum dominated by low frequencies (<4Hz)."
SavedFiles/0604_VDaudio_ICA.set,49,other,muscle,0.95,"Edge/lateral topography, flat/rising high-frequency spectrum, no alpha peak, time series is noisy."
SavedFiles/0604_VDaudio_ICA.set,50,muscle,muscle,0.95,"Edge-focused topography, flat/rising high-frequency spectrum, no alpha peak, time series is noisy."
SavedFiles/0604_VDaudio_ICA.set,51,muscle,channel_noise,0.95,"Single isolated focal spot in topography, flat/noisy spectrum, erratic/random time series."
SavedFiles/0604_VDaudio_ICA.set,52,muscle,muscle,0.95,"Edge/lateral topography, flat/rising high-frequency spectrum, no alpha peak, time series is noisy."
SavedFiles/0604_VDaudio_ICA.set,53,other,eye,0.95,"Frontal topography, large slow deflections in time series, low-frequency dominated spectrum."
SavedFiles/0604_VDaudio_ICA.set,54,muscle,brain,0.95,"Central dipolar topography, 1/f spectrum with a visible alpha peak, time series is not erratic or dominated by slow deflections."
SavedFiles/0604_VDaudio_ICA.set,55,muscle,brain,0.95,"Central/parietal dipolar topography, 1/f spectrum with a visible alpha peak, time series is not erratic or dominated by slow deflections."
SavedFiles/0604_VDaudio_ICA.set,56,muscle,brain,0.9,"Dipolar, lateral/temporal topography with a clear alpha peak in the spectrum and 1/f shape. Time series is not erratic."
SavedFiles/0604_VDaudio_ICA.set,57,muscle,eye,1.0,"Strong frontal focus, low-frequency dominated spectrum, and large slow deflections in the time series. Classic eye artifact."
SavedFiles/0604_VDaudio_ICA.set,58,eye,eye,1.0,"Frontal focus, low-frequency spectrum, and large slow deflections in the time series. Matches eye artifact."
SavedFiles/0604_VDaudio_ICA.set,59,brain,muscle,0.95,Edge-focused topography and a flat/rising high-frequency spectrum with no alpha peak. Time series is noisy.
SavedFiles/0604_VDaudio_ICA.set,60,muscle,brain,0.85,"Dipolar, lateral/temporal topography with a 1/f spectrum and some alpha activity. No muscle or eye features."
SavedFiles/0604_VDaudio_ICA.set,61,other,brain,0.9,"Dipolar, central/parietal topography with a 1/f spectrum and alpha peak. Time series is not erratic."
SavedFiles/0604_VDaudio_ICA.set,63,muscle,muscle,0.95,"Edge-focused topography and a flat/rising high-frequency spectrum. No alpha peak, time series is noisy."
SavedFiles/0604_VDaudio_ICA.set,64,muscle,brain,0.8,"Dipolar, central/parietal topography with a 1/f spectrum and some alpha activity. No artifact features."
SavedFiles/0604_VDaudio_ICA.set,65,muscle,muscle,0.95,"Edge-focused topography and a flat/rising high-frequency spectrum. No alpha peak, time series is noisy."
SavedFiles/0604_VDaudio_ICA.set,66,muscle,brain,0.95,"Central dipolar topography, clear 1/f spectrum with a visible alpha peak (~10Hz), clean time series."
SavedFiles/0604_VDaudio_ICA.set,67,other,eye,0.95,"Frontal/periocular topography, low-frequency dominated spectrum, large slow deflections in time series."
SavedFiles/0604_VDaudio_ICA.set,68,other,brain,0.9,"Lateral/temporal dipolar topography, 1/f spectrum with alpha peak, no muscle features."
SavedFiles/0604_VDaudio_ICA.set,69,muscle,brain,0.9,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,71,channel,brain,0.9,"Lateral dipolar topography, 1/f spectrum with alpha peak, no muscle features."
SavedFiles/0604_VDaudio_ICA.set,72,other,brain,0.85,"Central dipolar topography, 1/f spectrum with possible weak alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,73,brain,eye,0.95,"Frontal/periocular topography, low-frequency dominated spectrum, large slow deflections in time series."
SavedFiles/0604_VDaudio_ICA.set,74,eye,brain,0.9,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,75,brain,brain,0.9,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,76,eye,muscle,0.95,Edge/lateral topography with a flat/rising high-frequency spectrum and no clear alpha peak; time series is noisy and high-frequency.
SavedFiles/0604_VDaudio_ICA.set,77,other,eye,0.95,"Frontal/periocular topography, low-frequency dominated spectrum, and large slow deflections in the time series."
SavedFiles/0604_VDaudio_ICA.set,78,other,eye,0.9,"Frontal focus, low-frequency spectrum, and large slow deflections in the time series."
SavedFiles/0604_VDaudio_ICA.set,79,other,muscle,0.9,"Edge/lateral topography, flat/rising high-frequency spectrum, and noisy time series."
SavedFiles/0604_VDaudio_ICA.set,80,eye,brain,0.85,"Central dipolar topography, 1/f spectrum with a clear alpha peak around 10 Hz."
SavedFiles/0604_VDaudio_ICA.set,81,muscle,brain,0.8,"Dipolar topography (slightly lateral), 1/f spectrum with a possible alpha peak."
SavedFiles/0604_VDaudio_ICA.set,83,muscle,brain,0.85,"Central dipolar topography, 1/f spectrum with a possible alpha peak."
SavedFiles/0604_VDaudio_ICA.set,84,muscle,muscle,0.95,"Edge/lateral topography, flat/rising high-frequency spectrum, and noisy time series."
SavedFiles/0604_VDaudio_ICA.set,85,muscle,brain,0.8,"Central dipolar topography, 1/f spectrum, possible weak alpha peak."
SavedFiles/0604_VDaudio_ICA.set,87,other,muscle,0.95,"Edge/lateralized topography, flat/rising high-frequency spectrum, no clear alpha peak. Time series is noisy/irregular."
SavedFiles/0604_VDaudio_ICA.set,88,other,eye,0.95,"Frontal/periocular topography, large slow deflections in time series, low-frequency dominated spectrum."
SavedFiles/0604_VDaudio_ICA.set,90,muscle,channel_noise,0.95,"Single focal spot in topography, erratic and noisy time series, flat spectrum."
SavedFiles/0604_VDaudio_ICA.set,91,other,eye,0.95,"Frontal focus, large slow deflection in time series, low-frequency dominated spectrum."
SavedFiles/0604_VDaudio_ICA.set,92,other,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum with possible alpha peak, time series not dominated by artifact."
SavedFiles/0604_VDaudio_ICA.set,93,channel,brain,0.9,"Dipolar, central topography, 1/f spectrum with possible alpha/beta peak, time series not dominated by artifact."
SavedFiles/0604_VDaudio_ICA.set,95,muscle,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum with possible alpha peak, time series not dominated by artifact."
SavedFiles/0604_VDaudio_ICA.set,96,other,muscle,0.95,"Edge/lateralized topography, flat/rising high-frequency spectrum, no clear alpha peak. Time series is noisy/irregular."
SavedFiles/0604_VDaudio_ICA.set,97,other,muscle,0.95,"Edge/lateralized topography, flat/rising high-frequency spectrum, no clear alpha peak. Time series is noisy/irregular."
SavedFiles/0604_VDaudio_ICA.set,98,other,brain,0.95,"Dipolar, central/parietal topography, clear 1/f spectrum with alpha peak (~10Hz), time series and ERP image are clean."
SavedFiles/0604_VDaudio_ICA.set,99,other,brain,0.9,"Dipolar, central topography, 1/f spectrum with possible low alpha/beta peak, clean time series and ERP image."
SavedFiles/0604_VDaudio_ICA.set,100,other,brain,0.95,"Dipolar, central/parietal topography, clear 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,102,muscle,brain,0.9,"Dipolar, central topography, 1/f spectrum with possible alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,103,muscle,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,105,other,brain,0.95,"Dipolar, central/parietal topography, clear 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,106,other,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,107,channel,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,108,other,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0604_VDaudio_ICA.set,110,channel,brain,0.95,"Topography is dipolar and central/parietal, power spectrum shows clear 1/f shape with an alpha peak (~10Hz), time series and ERP image are consistent with brain activity."
SavedFiles/0604_VDaudio_ICA.set,111,other,brain,0.9,"Topography is dipolar and lateral/temporal, power spectrum has 1/f shape with a possible alpha/beta peak, time series and ERP image are consistent with brain activity."
SavedFiles/0604_VDaudio_ICA.set,113,other,brain,0.85,"Topography is dipolar and central, power spectrum is 1/f with a possible weak alpha peak, time series and ERP image are consistent with brain activity."
SavedFiles/0604_VDaudio_ICA.set,114,other,brain,0.85,"Topography is dipolar and central, power spectrum is 1/f with a possible weak alpha peak, time series and ERP image are consistent with brain activity."
SavedFiles/0837_VDAudio_ICA.set,0,eye,eye,1.0,"Frontal/periocular topography, large slow deflections in time series, low-frequency dominated spectrum."
SavedFiles/0837_VDAudio_ICA.set,1,eye,brain,0.95,"Dipolar central/parietal topography, 1/f spectrum with clear alpha peak (~10Hz), no artifact features."
SavedFiles/0837_VDAudio_ICA.set,2,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, typical brain pattern."
SavedFiles/0837_VDAudio_ICA.set,3,eye,brain,0.9,"Dipolar pattern, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,4,heart,heart,0.85,"Broad scalp distribution, ~1Hz rhythmic deflections in time series, spectrum shows low-frequency peaks."
SavedFiles/0837_VDAudio_ICA.set,5,brain,brain,0.9,"Dipolar lateral/temporal topography, 1/f spectrum with alpha peak, fits brain criteria."
SavedFiles/0837_VDAudio_ICA.set,6,brain,brain,0.9,"Dipolar central/parietal topography, 1/f spectrum with alpha peak, typical brain component."
SavedFiles/0837_VDAudio_ICA.set,7,brain,brain,0.9,"Dipolar central/parietal topography, 1/f spectrum with alpha peak, fits brain criteria."
SavedFiles/0837_VDAudio_ICA.set,8,brain,brain,0.9,"Dipolar central/parietal topography, 1/f spectrum with alpha peak, fits brain criteria."
SavedFiles/0837_VDAudio_ICA.set,9,brain,brain,0.95,"Central dipolar topography, clear 1/f spectrum with alpha peak (~10Hz), no artifact features."
SavedFiles/0837_VDAudio_ICA.set,10,brain,brain,0.9,"Lateral/temporal dipolar topography, 1/f spectrum with alpha peak, no muscle or eye features."
SavedFiles/0837_VDAudio_ICA.set,11,brain,brain,0.9,"Parietal dipolar topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,12,muscle,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0837_VDAudio_ICA.set,13,muscle,muscle,0.95,"Edge/lateral topography, flat/rising high-frequency spectrum, no alpha peak, consistent with muscle."
SavedFiles/0837_VDAudio_ICA.set,14,brain,brain,0.9,"Frontal-central dipolar topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,15,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,16,brain,brain,0.9,"Frontal-central dipolar topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,17,brain,brain,0.9,"Lateral/temporal dipolar topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,19,brain,brain,0.95,"Dipolar, lateral/temporal topography, clear 1/f spectrum with alpha peak (~10Hz); no muscle or eye features."
SavedFiles/0837_VDAudio_ICA.set,21,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak; no artifact features."
SavedFiles/0837_VDAudio_ICA.set,22,muscle,brain,0.95,"Dipolar, central topography, 1/f spectrum with alpha peak; no artifact features."
SavedFiles/0837_VDAudio_ICA.set,23,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak; no artifact features."
SavedFiles/0837_VDAudio_ICA.set,24,eye,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak; no artifact features."
SavedFiles/0837_VDAudio_ICA.set,25,brain,brain,0.95,"Dipolar, lateral/temporal topography, 1/f spectrum with alpha peak; no artifact features."
SavedFiles/0837_VDAudio_ICA.set,26,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak; no artifact features."
SavedFiles/0837_VDAudio_ICA.set,27,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak; no artifact features."
SavedFiles/0837_VDAudio_ICA.set,28,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak; no artifact features."
SavedFiles/0837_VDAudio_ICA.set,29,eye,eye,0.95,"Frontal/periocular topography, large slow deflections in time series, low-frequency dominated spectrum."
SavedFiles/0837_VDAudio_ICA.set,30,brain,brain,0.85,"Central dipolar pattern, 1/f spectrum with a visible alpha peak around 10Hz."
SavedFiles/0837_VDAudio_ICA.set,31,muscle,brain,0.85,"Central dipolar pattern, 1/f spectrum with a clear alpha peak."
SavedFiles/0837_VDAudio_ICA.set,32,eye,brain,0.85,"Central/parietal dipolar pattern, 1/f spectrum with alpha peak."
SavedFiles/0837_VDAudio_ICA.set,33,brain,brain,0.85,"Lateral/temporal dipolar pattern, 1/f spectrum with alpha peak."
SavedFiles/0837_VDAudio_ICA.set,34,eye,brain,0.85,"Central dipolar pattern, 1/f spectrum with alpha peak."
SavedFiles/0837_VDAudio_ICA.set,36,brain,brain,0.85,"Lateral/temporal dipolar pattern, 1/f spectrum with alpha peak."
SavedFiles/0837_VDAudio_ICA.set,37,other,brain,0.85,"Central dipolar pattern, 1/f spectrum with alpha peak."
SavedFiles/0837_VDAudio_ICA.set,38,brain,brain,0.85,"Central/parietal dipolar pattern, 1/f spectrum with alpha peak."
SavedFiles/0837_VDAudio_ICA.set,39,brain,brain,0.95,"Dipolar central/parietal topography, clear 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,40,brain,brain,0.95,"Dipolar central topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,41,muscle,brain,0.9,"Central dipolar topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,42,brain,brain,0.95,"Dipolar central/parietal topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,43,brain,brain,0.9,"Lateral/temporal dipolar topography, 1/f spectrum with alpha peak, fits lateral brain component."
SavedFiles/0837_VDAudio_ICA.set,44,other,brain,0.95,"Dipolar central/parietal topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,45,brain,brain,0.9,"Dipolar, slightly lateral/temporal topography, 1/f spectrum with alpha peak."
SavedFiles/0837_VDAudio_ICA.set,46,brain,brain,0.95,"Dipolar central/parietal topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,47,muscle,brain,0.9,"Central dipolar topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,48,brain,muscle,0.95,Edge/lateral topography and a flat/rising high-frequency spectrum without an alpha peak; time series is noisy.
SavedFiles/0837_VDAudio_ICA.set,51,muscle,channel_noise,0.95,"Single isolated focal spot in topography, flat/noisy spectrum, and erratic time series."
SavedFiles/0837_VDAudio_ICA.set,52,muscle,muscle,0.95,Edge/lateral topography and flat/rising high-frequency spectrum; no alpha peak.
SavedFiles/0837_VDAudio_ICA.set,53,muscle,channel_noise,0.95,"Single isolated focal spot in topography, flat/noisy spectrum, and erratic time series."
SavedFiles/0837_VDAudio_ICA.set,54,other,muscle,0.95,Edge/lateral topography and flat/rising high-frequency spectrum; no alpha peak.
SavedFiles/0837_VDAudio_ICA.set,56,brain,brain,0.85,"Central dipolar topography, 1/f spectrum with a visible alpha peak."
SavedFiles/0837_VDAudio_ICA.set,57,brain,brain,0.85,"Central dipolar topography, 1/f spectrum with a visible alpha peak."
SavedFiles/0837_VDAudio_ICA.set,58,brain,brain,0.85,"Central dipolar topography, 1/f spectrum with a visible alpha peak."
SavedFiles/0837_VDAudio_ICA.set,59,other,channel_noise,0.95,"Single isolated focal spot in topography, flat/noisy spectrum, and erratic time series."
SavedFiles/0837_VDAudio_ICA.set,60,brain,brain,0.95,"Dipolar, lateral/temporal topography with clear alpha peak (~10Hz) and 1/f spectrum. No high-frequency muscle activity."
SavedFiles/0837_VDAudio_ICA.set,61,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, no muscle or eye artifact features."
SavedFiles/0837_VDAudio_ICA.set,62,eye,brain,0.95,"Parietal dipolar topography, clear alpha peak, 1/f spectrum. No artifact features."
SavedFiles/0837_VDAudio_ICA.set,63,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,64,brain,brain,0.95,"Lateral/temporal dipolar topography, alpha peak, 1/f spectrum. No muscle or eye features."
SavedFiles/0837_VDAudio_ICA.set,65,brain,brain,0.95,"Central/parietal dipolar topography, alpha peak, 1/f spectrum. No artifact features."
SavedFiles/0837_VDAudio_ICA.set,66,muscle,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDAudio_ICA.set,67,other,brain,0.95,"Lateral/temporal dipolar topography, alpha peak, 1/f spectrum. No muscle or eye features."
SavedFiles/0837_VDAudio_ICA.set,69,muscle,brain,0.95,"Lateral/temporal dipolar topography, alpha peak, 1/f spectrum. No muscle or eye features."
SavedFiles/0837_VDAudio_ICA.set,70,brain,brain,0.95,"Dipolar central/parietal topography, clear alpha peak (~10Hz) in spectrum, 1/f shape."
SavedFiles/0837_VDAudio_ICA.set,71,brain,brain,0.95,"Dipolar central/frontal topography, 1/f spectrum with alpha peak, typical brain pattern."
SavedFiles/0837_VDAudio_ICA.set,73,brain,brain,0.95,"Dipolar parietal/central topography, 1/f spectrum with alpha peak, typical brain."
SavedFiles/0837_VDAudio_ICA.set,74,brain,brain,0.95,"Dipolar central/frontal topography, 1/f spectrum with alpha peak, typical brain."
SavedFiles/0837_VDAudio_ICA.set,75,brain,brain,0.95,"Dipolar lateral/temporal topography, 1/f spectrum with alpha peak, fits brain (not muscle)."
SavedFiles/0837_VDAudio_ICA.set,76,muscle,brain,0.95,"Dipolar central/parietal topography, 1/f spectrum with alpha peak, typical brain."
SavedFiles/0837_VDAudio_ICA.set,79,muscle,brain,0.95,"Dipolar central/parietal topography, 1/f spectrum with alpha peak, typical brain."
SavedFiles/0837_VDAudio_ICA.set,81,other,brain,0.95,"Dipolar lateral/frontal topography, 1/f spectrum with alpha peak, fits brain (not muscle)."
SavedFiles/0837_VDAudio_ICA.set,82,muscle,brain,0.95,"Dipolar central/parietal topography, 1/f spectrum with alpha peak, typical brain."
SavedFiles/0837_VDAudio_ICA.set,83,eye,muscle,0.95,Edge/lateral topography and a flat/rising high-frequency spectrum with no alpha peak; classic muscle artifact.
SavedFiles/0837_VDAudio_ICA.set,85,brain,brain,0.9,"Central dipolar topography, 1/f spectrum with a visible alpha peak around 10 Hz; typical brain component."
SavedFiles/0837_VDAudio_ICA.set,86,muscle,brain,0.9,"Central dipolar topography, 1/f spectrum with a clear alpha peak; fits brain criteria."
SavedFiles/0837_VDAudio_ICA.set,87,brain,muscle,0.95,"Edge/lateral topography and a flat/rising high-frequency spectrum; no alpha peak, consistent with muscle."
SavedFiles/0837_VDAudio_ICA.set,91,muscle,brain,0.85,"Central dipolar topography, 1/f spectrum with a small alpha peak; fits brain criteria."
SavedFiles/0837_VDAudio_ICA.set,93,other,muscle,0.95,"Edge/lateral topography and a flat/rising high-frequency spectrum; no alpha peak, consistent with muscle."
SavedFiles/0837_VDAudio_ICA.set,94,muscle,brain,0.9,"Lateral/temporal dipolar topography with a clear alpha peak; fits brain (not muscle, since alpha peak is present)."
SavedFiles/0837_VDAudio_ICA.set,98,other,brain,0.9,"Central dipolar topography, 1/f spectrum with an alpha peak; fits brain criteria."
SavedFiles/0837_VDAudio_ICA.set,102,other,brain,0.9,"Central dipolar topography, 1/f spectrum with an alpha peak; fits brain criteria."
SavedFiles/0837_VDAudio_ICA.set,107,other,eye,0.95,"Frontal/periocular topography, low-frequency dominated spectrum, and large slow deflections in the time series."
SavedFiles/0837_VDAudio_ICA.set,108,other,brain,0.85,"Central dipolar topography, 1/f spectrum with a visible alpha peak around 10 Hz, and no artifact features."
SavedFiles/0837_VDAudio_ICA.set,109,other,brain,0.85,"Central dipolar topography, 1/f spectrum with an alpha peak, and clean time series."
SavedFiles/0837_VDAudio_ICA.set,110,channel,brain,0.85,"Central/parietal dipolar topography, 1/f spectrum with an alpha peak, and clean time series."
SavedFiles/0837_VDAudio_ICA.set,111,muscle,brain,0.85,"Central dipolar topography, 1/f spectrum with an alpha peak, and clean time series."
SavedFiles/0837_VDAudio_ICA.set,112,other,brain,0.8,"Lateral/temporal dipolar topography, 1/f spectrum with an alpha peak, and clean time series."
SavedFiles/0837_VDAudio_ICA.set,113,other,brain,0.85,"Central/parietal dipolar topography, 1/f spectrum with an alpha peak, and clean time series."
SavedFiles/0837_VDAudio_ICA.set,114,other,brain,0.85,"Central dipolar topography, 1/f spectrum with an alpha peak, and clean time series."
SavedFiles/0837_VDAudio_ICA.set,115,muscle,brain,0.85,"Central dipolar topography, 1/f spectrum with an alpha peak, and clean time series."
SavedFiles/0837_VDAudio_ICA.set,116,other,brain,0.95,"The topography is dipolar and lateral/temporal, not edge-focused. The power spectrum shows a clear 1/f drop-off with a visible alpha peak around 10 Hz, no flat/rising high-frequency activity. The time series and ERP image do not show large slow deflections or rhythmic ~1Hz activity."
SavedFiles/0837_VDAudio_ICA.set,117,channel,brain,0.95,"The topography is dipolar and lateral/temporal, not edge-focused. The power spectrum shows a 1/f pattern with a visible alpha peak around 10 Hz, no flat/rising high-frequency activity. The time series and ERP image do not show large slow deflections or rhythmic ~1Hz activity."
SavedFiles/0837_VDNoAudio_ICA.set,0,eye,eye,1.0,"Frontal/periocular topography, large slow deflections in time series, low-frequency dominated spectrum."
SavedFiles/0837_VDNoAudio_ICA.set,1,eye,eye,1.0,"Frontal focus, large slow deflections in time series, low-frequency dominated spectrum."
SavedFiles/0837_VDNoAudio_ICA.set,2,eye,channel_noise,0.95,"Single focal spot in topography, erratic time series, flat/noisy spectrum."
SavedFiles/0837_VDNoAudio_ICA.set,3,eye,channel_noise,0.95,"Single focal spot in topography, erratic time series, flat/noisy spectrum."
SavedFiles/0837_VDNoAudio_ICA.set,4,brain,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak."
SavedFiles/0837_VDNoAudio_ICA.set,5,heart,muscle,0.95,"Edge-focused topography, flat/rising high-frequency spectrum, no alpha peak."
SavedFiles/0837_VDNoAudio_ICA.set,6,brain,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak."
SavedFiles/0837_VDNoAudio_ICA.set,7,brain,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak."
SavedFiles/0837_VDNoAudio_ICA.set,8,brain,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak."
SavedFiles/0837_VDNoAudio_ICA.set,9,brain,brain,0.95,"Dipolar central/parietal topography, clear 1/f spectrum with alpha peak (~10Hz), no artifact features."
