set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0589_VDAudio_ICA.set,75,other_artifact,other_artifact,0.61,"Strong anterior-posterior edge pattern is non-dipolar and activity is noisy; no convincing blink, muscle-spectrum, or brain-rhythm signature."
SavedFiles/0589_VDAudio_ICA.set,78,other_artifact,eye,0.58,"Predominantly anterior versus posterior scalp gradient and low-frequency-dominant spectrum suggest a vertical ocular source, though the trace is not strongly blink-like."
SavedFiles/0589_VDAudio_ICA.set,83,other_artifact,muscle,0.6,Lateral edge-focused topography with irregular fast fluctuations and appreciable broadband higher-frequency power.
SavedFiles/0589_VDAudio_ICA.set,84,eye,other_artifact,0.64,"Multipolar anterior/occipital pattern and noisy segments lack a clear dipolar neural, ocular, or definitive muscle signature."
SavedFiles/0589_VDAudio_ICA.set,85,muscle,other_artifact,0.66,Splotchy inferior-posterior distribution with erratic activity; spectrum is broadly 1/f-like but topology is not plausibly neural.
SavedFiles/0589_VDAudio_ICA.set,86,other_artifact,other_artifact,0.68,Irregular lateral and posterior focalities with noisy continuous segments; no isolated electrode island or diagnostic spectral peak.
SavedFiles/0589_VDAudio_ICA.set,87,other_artifact,other_artifact,0.67,"Non-dipolar mixed scalp pattern and irregular activity without clear ocular structure, narrow line peak, or broadband muscle profile."
SavedFiles/0589_VDAudio_ICA.set,88,other_artifact,other_artifact,0.76,"Multipolar, edge-weighted scalp pattern with erratic activity and no convincing neural rhythm or decisive artifact signature."
SavedFiles/0589_VDAudio_ICA.set,89,muscle,other_artifact,0.79,Splotchy non-dipolar topography and noisy irregular time series; spectrum lacks a clear line-noise or muscle-dominant profile.
SavedFiles/0589_VDAudio_ICA.set,91,other_artifact,other_artifact,0.77,Posterior/edge-heavy multipolar map with irregular broadband-looking activity and no coherent brain-like pattern.
SavedFiles/0589_VDAudio_ICA.set,93,other_artifact,other_artifact,0.82,"Strongly non-dipolar, patchy spatial distribution with irregular spiky activity; no clear ocular, cardiac, or line-noise cue."
SavedFiles/0589_VDAudio_ICA.set,94,other_artifact,other_artifact,0.78,Mixed frontal and posterior focalities with noisy segments and no consistent low-frequency blink or plausible neural dipole.
SavedFiles/0589_VDAudio_ICA.set,96,muscle,muscle,0.68,"Irregular high-frequency-looking activity and relatively elevated, flattened higher-frequency spectrum support muscle despite a diffuse map."
SavedFiles/0589_VDAudio_ICA.set,99,other_artifact,other_artifact,0.81,Complex edge/posterior multipolar scalp pattern and erratic activity do not form a plausible brain dipole or specific artifact signature.
SavedFiles/0589_VDAudio_ICA.set,100,other_artifact,other_artifact,0.79,"Patchy non-dipolar map with noisy broadband activity; no regular cardiac rhythm, ocular pattern, or narrow line peak."
SavedFiles/0589_VDAudio_ICA.set,101,other_artifact,other_artifact,0.74,"Lateral edge focality is not an unmistakable isolated electrode, while the activity and spectrum provide no decisive alternative class."
SavedFiles/0589_VDAudio_ICA.set,102,other_artifact,other_artifact,0.72,Splotchy multipolar scalp map and irregular noisy activity lack a plausible dipole or a category-specific spectral signature.
SavedFiles/0589_VDAudio_ICA.set,103,other_artifact,other_artifact,0.74,"Diffuse irregular topography with several extrema and noisy non-rhythmic activity; no clear eye, cardiac, line, or isolated-channel pattern."
SavedFiles/0589_VDAudio_ICA.set,104,muscle,channel_noise,0.94,"Topography is dominated by a small isolated central electrode island, and the time series contains repeated sharp single-channel-like transients."
SavedFiles/0589_VDAudio_ICA.set,105,other_artifact,other_artifact,0.67,Central focal and surrounding mixed topography is not a clean dipole; activity and spectrum are nonspecific rather than clearly neural.
SavedFiles/0589_VDAudio_ICA.set,107,other_artifact,muscle,0.63,Focal lateral/temporal edge distribution with highly erratic spiky activity supports a localized muscle source despite a broadly decreasing spectrum.
SavedFiles/0589_VDAudio_ICA.set,109,other_artifact,muscle,0.61,Strong edge-focused lateral scalp pattern and irregular high-frequency-looking time series are more compatible with muscle than brain.
SavedFiles/0589_VDAudio_ICA.set,110,muscle,channel_noise,0.9,"A very small, isolated frontal electrode island dominates an otherwise nearly uniform scalp map, meeting the bad-channel criterion."
SavedFiles/0589_VDAudio_ICA.set,111,channel_noise,channel_noise,0.87,Scalp map is overwhelmingly a compact isolated frontocentral island with no smooth opposing pole; activity is noisy and non-neural.
SavedFiles/0589_VDAudio_ICA.set,112,other_artifact,other_artifact,0.7,"Irregular multipolar/edge-influenced map and nonspecific noisy activity do not cleanly fit brain, eye, muscle, or isolated channel noise."
SavedFiles/0589_VDAudio_ICA.set,113,channel_noise,channel_noise,0.88,Topography is dominated by a compact isolated frontal electrode-like island; activity is irregular without a coherent physiological rhythm.
SavedFiles/0589_VDAudio_ICA.set,115,channel_noise,channel_noise,0.78,A sharply localized inferior-central island dominates the map with little smooth opposing field; the time series is noisy and non-rhythmic.
SavedFiles/0589_VDAudio_ICA.set,117,other_artifact,other_artifact,0.72,"Broad edge-heavy, multipolar scalp pattern is not a plausible single dipole, while the spectrum lacks the sustained high-frequency elevation expected for muscle."
SavedFiles/0589_VDAudio_ICA.set,118,muscle,channel_noise,0.91,"The scalp map shows an unmistakable small, isolated frontal electrode island with no meaningful opposite pole; activity is irregular."
SavedFiles/0589_VDAudio_ICA.set,120,muscle,other_artifact,0.76,"Splotchy, multipolar frontal/edge distribution lacks a clean dipole or isolated-channel pattern; no blink-like slow structure or muscle-spectrum signature is clear."
SavedFiles/0589_VDAudio_ICA.set,121,channel_noise,other_artifact,0.74,The diffuse multipolar central-posterior map is non-dipolar and inconsistent with a clear physiological source; the remaining panels do not decisively indicate another artifact class.
SavedFiles/0604_VDaudio_ICA.set,0,eye,eye,0.88,Strong bilateral frontal/periocular map with large slow deflections and low-frequency-dominant spectrum.
SavedFiles/0604_VDaudio_ICA.set,1,brain,eye,0.74,Anterior-posterior frontal distribution and predominantly low-frequency activity support an ocular source despite noisy time series.
SavedFiles/0604_VDaudio_ICA.set,2,heart,eye,0.93,"Clear left-right frontal polarity with abrupt, step-like/spike-like saccade events is characteristic of horizontal eye movement."
SavedFiles/0604_VDaudio_ICA.set,3,eye,eye,0.82,Broad frontal-positive/posterior-negative map and slow low-frequency spectrum are consistent with vertical ocular activity.
SavedFiles/0604_VDaudio_ICA.set,4,eye,brain,0.58,Smooth central midline dipolar scalp pattern and non-bursting 1/f-like activity are more compatible with neural activity than a specific artifact.
SavedFiles/0604_VDaudio_ICA.set,5,brain,channel_noise,0.72,Topography is dominated by a very tight central single-site island with no convincing opposing pole; activity contains abrupt outliers.
SavedFiles/0604_VDaudio_ICA.set,6,brain,muscle,0.68,Strong focal temporal/edge distribution with erratic high-rate activity favors localized muscle artifact over brain.
SavedFiles/0604_VDaudio_ICA.set,7,eye,eye,0.95,Opposing left-right frontal poles plus large slow transitions and stable intervals strongly indicate horizontal eye movements.
SavedFiles/0604_VDaudio_ICA.set,8,brain,eye,0.79,"Frontal-posterior dipolar map with low-frequency-dominant, irregular slow activity is most consistent with an ocular component."
SavedFiles/0604_VDaudio_ICA.set,9,brain,brain,0.82,Smooth central dipolar topography with a broadly 1/f-decreasing spectrum and no clear artifact-specific temporal pattern.
SavedFiles/0604_VDaudio_ICA.set,10,brain,brain,0.78,"Plausible left centrotemporal dipole and 1/f-like spectral decay; activity lacks blink, ECG, or sustained high-frequency muscle features."
SavedFiles/0604_VDaudio_ICA.set,11,brain,brain,0.8,Localized right temporal dipolar map with a declining spectrum and non-blink-like irregular neural activity.
SavedFiles/0604_VDaudio_ICA.set,12,brain,brain,0.76,Broad opposing-polarity dipolar scalp distribution and predominantly low-frequency/1/f spectrum without decisive artifact cues.
SavedFiles/0604_VDaudio_ICA.set,13,brain,eye,0.61,"Bilateral frontal/periocular-positive topology with posterior opposite polarity and strong low-frequency spectral dominance, although the time series is not a classic large blink trace."
SavedFiles/0604_VDaudio_ICA.set,14,muscle,muscle,0.9,"Focal lateral temporal/edge map, bursty fast activity, striped segment image, and a flat-to-rising high-frequency spectrum."
SavedFiles/0604_VDaudio_ICA.set,15,brain,brain,0.67,"Broad frontal-to-right lateral dipolar distribution with 1/f-like spectral decay and no convincing saccade, blink, or high-frequency muscle signature."
SavedFiles/0604_VDaudio_ICA.set,16,muscle,muscle,0.92,"Strong focal right temporal edge activity with dense fast bursts, high-frequency segment texture, and a rising high-frequency spectrum."
SavedFiles/0604_VDaudio_ICA.set,17,muscle,muscle,0.74,"Edge-focused frontal source with transient bursty activity, horizontal high-frequency segment structure, and relatively elevated high-frequency power; not an unmistakable single-electrode island."
SavedFiles/0604_VDaudio_ICA.set,18,eye,eye,0.83,Anterior periocular map with large slow transient deflections and strongly low-frequency-dominant spectrum.
SavedFiles/0604_VDaudio_ICA.set,19,muscle,muscle,0.78,Right temporal/edge-focused source with highly erratic fast activity and relatively flat broadband high-frequency spectrum.
SavedFiles/0604_VDaudio_ICA.set,20,brain,brain,0.62,Smooth localized centro-right dipolar map and broadly declining spectrum without a decisive artifact signature.
SavedFiles/0604_VDaudio_ICA.set,21,eye,eye,0.94,"Strong bilateral frontal distribution, prominent large slow blink-like deflections, and dominant low-frequency power."
SavedFiles/0604_VDaudio_ICA.set,22,brain,eye,0.75,Broad anterior-posterior ocular-like gradient with low-frequency-dominant spectrum; activity lacks sustained high-frequency bursting.
SavedFiles/0604_VDaudio_ICA.set,23,brain,brain,0.57,"Localized smooth central dipolar scalp pattern and 1/f-like spectrum, though the time series is somewhat noisy."
SavedFiles/0604_VDaudio_ICA.set,24,brain,brain,0.55,"Broad plausible left-right dipolar distribution with falling spectrum and no clear line, cardiac, or ocular pattern."
SavedFiles/0604_VDaudio_ICA.set,25,brain,muscle,0.68,Lateral temporal/edge-focused map with irregular spiky activity and comparatively broadband spectral content.
SavedFiles/0604_VDaudio_ICA.set,26,muscle,other_artifact,0.62,Very focal inferior-left splotchy pattern and noisy activity do not cleanly support a dipolar brain source or unmistakable isolated bad channel.
SavedFiles/0604_VDaudio_ICA.set,27,brain,brain,0.78,"Smooth central lateral dipole with broadly 1/f-like spectrum and no blink, ECG, or line-noise signature."
SavedFiles/0604_VDaudio_ICA.set,28,muscle,muscle,0.73,Highly focal right temporal/edge source with erratic spiky activity and relatively elevated higher-frequency spectrum.
SavedFiles/0604_VDaudio_ICA.set,29,muscle,muscle,0.77,"Focal right temporal edge distribution, sharp irregular activity, and non-clean high-frequency spectral tail."
SavedFiles/0604_VDaudio_ICA.set,30,brain,brain,0.66,"Broad, smooth dipolar scalp field and low-frequency-dominant 1/f spectrum without characteristic ocular transients."
SavedFiles/0604_VDaudio_ICA.set,31,muscle,muscle,0.79,Strong left peripheral/temporal source with spiky activity and flattened elevated high-frequency power.
SavedFiles/0604_VDaudio_ICA.set,32,muscle,muscle,0.88,"Focal inferior temporal/jaw-edge topography, bursty high-amplitude activity, and increasing high-frequency power."
SavedFiles/0604_VDaudio_ICA.set,33,muscle,muscle,0.75,Right temporal focal component with noisy irregular activity and a comparatively flat high-frequency spectrum.
SavedFiles/0604_VDaudio_ICA.set,34,brain,eye,0.7,"Prominent anterior-posterior field with low-frequency-dominant spectrum, consistent with a vertical ocular source."
SavedFiles/0604_VDaudio_ICA.set,35,muscle,muscle,0.76,Focal inferior left temporal/edge activity with irregular spikiness and relatively elevated higher-frequency power.
SavedFiles/0604_VDaudio_ICA.set,36,other_artifact,other_artifact,0.62,"Strong lateral edge focus but no unmistakable isolated-electrode island; irregular activity and low-frequency spectrum do not cleanly support eye, brain, or muscle."
SavedFiles/0604_VDaudio_ICA.set,37,brain,brain,0.72,"Broad posterior dipolar scalp distribution with a predominantly 1/f-like spectrum and no defining blink, line, or muscle signature."
SavedFiles/0604_VDaudio_ICA.set,38,muscle,muscle,0.91,"Focal right temporal/edge dipole, erratic spiky activity, and a spectrum that rises substantially at high frequencies."
SavedFiles/0604_VDaudio_ICA.set,40,muscle,muscle,0.9,Right temporal focal topography with bursty high-frequency activity and a pronounced high-frequency spectral increase.
SavedFiles/0604_VDaudio_ICA.set,41,muscle,muscle,0.83,"Inferior right temporal/neck-edge focus, noisy activity, and relatively flat high-frequency spectral tail consistent with muscle."
SavedFiles/0604_VDaudio_ICA.set,42,muscle,muscle,0.88,Localized right temporal dipole with spiky irregular time series and elevated high-frequency spectral power.
SavedFiles/0604_VDaudio_ICA.set,43,muscle,muscle,0.85,"Right lateral temporal edge focus, erratic activity, and a spectrum with weak 1/f decay and sustained high-frequency power."
SavedFiles/0604_VDaudio_ICA.set,45,brain,other_artifact,0.65,"Broad inferior gradient is not a convincing cortical dipole; activity is noisy, while the spectrum lacks a decisive muscle, eye, heart, or line-noise pattern."
SavedFiles/0604_VDaudio_ICA.set,46,muscle,muscle,0.82,Left temporal edge-localized source with bursty spiky activity and a high-frequency-rising spectrum.
SavedFiles/0604_VDaudio_ICA.set,47,muscle,muscle,0.86,Focal left-temporal edge dipole with erratic spiky activity and a flattened high-frequency spectral tail.
SavedFiles/0604_VDaudio_ICA.set,48,muscle,muscle,0.84,"Lateral temporal focality, irregular high-frequency-looking activity, and non-1/f spectral flattening support muscle."
SavedFiles/0604_VDaudio_ICA.set,49,other_artifact,muscle,0.72,Strong right-edge focal source with irregular activity and a broadly flattened higher-frequency spectrum; not an unmistakable single-electrode island.
SavedFiles/0604_VDaudio_ICA.set,50,muscle,muscle,0.85,"Right temporal/edge-focused map, noisy bursty time series, and broad high-frequency spectral contribution indicate muscle."
SavedFiles/0604_VDaudio_ICA.set,51,muscle,muscle,0.83,Inferior right edge-focused focal dipole with spiky irregular activity and flattened spectral tail is consistent with muscle.
SavedFiles/0604_VDaudio_ICA.set,52,muscle,muscle,0.87,Strong left temporal edge source with highly erratic spikes and broad high-frequency power pattern.
SavedFiles/0604_VDaudio_ICA.set,53,other_artifact,eye,0.82,"Anterior right-frontal distribution accompanies a large slow step-like deflection and strongly low-frequency-dominant spectrum, consistent with ocular movement."
SavedFiles/0604_VDaudio_ICA.set,54,muscle,muscle,0.84,Inferior posterior/neck-edge focality with dense irregular spiking and broad high-frequency spectral flattening supports muscle.
SavedFiles/0604_VDaudio_ICA.set,55,muscle,muscle,0.86,"Focal left temporal edge map, noisy bursty waveform, and flattened higher-frequency spectral profile indicate muscle."
SavedFiles/0604_VDaudio_ICA.set,56,muscle,muscle,0.82,Focal right temporal/edge map with erratic spiky activity and relatively flat high-frequency spectrum.
SavedFiles/0604_VDaudio_ICA.set,57,muscle,eye,0.88,Strong frontal/periocular distribution with marked low-frequency-dominant spectrum and large slow activity changes.
SavedFiles/0604_VDaudio_ICA.set,58,eye,eye,0.91,"Bilateral frontal/periocular pattern, pronounced low-frequency power, and slow structured segment activity support ocular artifact."
SavedFiles/0604_VDaudio_ICA.set,59,brain,brain,0.62,Smooth posterior dipolar scalp distribution and broadly 1/f-like spectrum without decisive ocular or muscle evidence.
SavedFiles/0604_VDaudio_ICA.set,60,muscle,muscle,0.79,Focal left temporal edge source with irregular spiky time series and elevated broad higher-frequency content.
SavedFiles/0604_VDaudio_ICA.set,61,other_artifact,eye,0.9,Large anterior-versus-posterior gradient combined with strongly low-frequency-dominant power is consistent with vertical eye activity.
SavedFiles/0604_VDaudio_ICA.set,63,muscle,muscle,0.84,"Right temporal/edge focality, bursty irregular activity, and spectrum with sustained high-frequency power indicate muscle."
SavedFiles/0604_VDaudio_ICA.set,64,muscle,muscle,0.78,Localized left temporal edge dipole with noisy spiky activity and non-rhythmic broadband spectrum favors muscle over channel noise.
SavedFiles/0604_VDaudio_ICA.set,65,muscle,muscle,0.86,Right temporal edge-focused map with strong bursty fluctuations and broad high-frequency spectral content.
SavedFiles/0604_VDaudio_ICA.set,66,muscle,channel_noise,0.72,Topography is dominated by a very focal adjacent hot/cold island with little broader spatial structure; activity is irregular.
SavedFiles/0604_VDaudio_ICA.set,67,other_artifact,eye,0.7,Anterior-left frontal/periocular focus with strongly low-frequency-dominant spectrum supports an ocular source.
SavedFiles/0604_VDaudio_ICA.set,68,other_artifact,eye,0.63,Focal right anterior/temporal edge distribution and slow-frequency-dominant spectrum are most consistent with an eye-related component.
SavedFiles/0604_VDaudio_ICA.set,69,muscle,other_artifact,0.58,Extremely edge-localized lateral map and irregular activity do not form a convincing brain dipole or clear ocular/muscle pattern.
SavedFiles/0604_VDaudio_ICA.set,71,channel_noise,channel_noise,0.82,"A small, sharply isolated inferior-left electrode island is the dominant scalp feature, consistent with a bad channel."
SavedFiles/0604_VDaudio_ICA.set,72,other_artifact,muscle,0.61,"Inferior-lateral edge-focused map and persistently jagged, high-rate activity favor localized muscle artifact despite low-frequency power."
SavedFiles/0604_VDaudio_ICA.set,73,brain,brain,0.61,"Broad, smooth right-lateral versus central/inferior dipolar distribution with a decaying spectrum is plausible for a neural source."
SavedFiles/0604_VDaudio_ICA.set,74,eye,eye,0.9,Strong bilateral frontal maximum with opposing inferior pole and pronounced low-frequency spectrum is a classic vertical eye/blink pattern.
SavedFiles/0604_VDaudio_ICA.set,75,brain,brain,0.69,Broad central-posterior dipolar scalp distribution and 1/f-like spectrum are most compatible with brain activity.
SavedFiles/0604_VDaudio_ICA.set,76,eye,eye,0.7,Broad bilateral frontal maximum with low-frequency-dominant 1/f spectrum supports ocular activity.
SavedFiles/0604_VDaudio_ICA.set,77,other_artifact,channel_noise,0.82,A sharply localized left-frontal electrode island and bursty irregular activity indicate an isolated bad channel.
SavedFiles/0604_VDaudio_ICA.set,78,other_artifact,channel_noise,0.93,Topography is dominated by one very focal anterior electrode island without a smooth opposing pole.
SavedFiles/0604_VDaudio_ICA.set,79,other_artifact,channel_noise,0.88,Very focal left-anterior island with erratic transient-rich activity is characteristic of a bad electrode.
SavedFiles/0604_VDaudio_ICA.set,80,eye,channel_noise,0.8,"Localized frontal electrode-scale hotspot with bursty, nonphysiological activity favors channel noise."
SavedFiles/0604_VDaudio_ICA.set,81,muscle,channel_noise,0.92,An unmistakable isolated right-frontal scalp island with no broad spatial source pattern.
SavedFiles/0604_VDaudio_ICA.set,83,muscle,channel_noise,0.9,Single focal left-temporal electrode hotspot and highly irregular high-frequency activity indicate channel noise.
SavedFiles/0604_VDaudio_ICA.set,84,muscle,muscle,0.72,Erratic fast activity and a relatively elevated high-frequency spectrum with frontal edge distribution favor muscle artifact.
SavedFiles/0604_VDaudio_ICA.set,85,muscle,channel_noise,0.87,Topography is dominated by a compact left-posterior/temporal electrode island and noisy transient activity.
SavedFiles/0604_VDaudio_ICA.set,87,other_artifact,muscle,0.78,Anterior edge-focused map with a pronounced erratic high-frequency burst in the time series; not blink-like despite low-frequency spectral decay.
SavedFiles/0604_VDaudio_ICA.set,88,other_artifact,eye,0.72,"Left-frontal/periocular focality combined with predominantly low-frequency power and large slow, irregular deflections."
SavedFiles/0604_VDaudio_ICA.set,90,muscle,channel_noise,0.9,"Topography is dominated by a compact isolated right-frontal electrode island, with otherwise minimal spatial structure."
SavedFiles/0604_VDaudio_ICA.set,91,other_artifact,other_artifact,0.7,"Large isolated posterior-edge transient and non-dipolar peripheral map do not cleanly fit ocular, brain, or muscle activity."
SavedFiles/0604_VDaudio_ICA.set,92,other_artifact,channel_noise,0.9,A sharply localized right-frontal electrode island dominates the scalp map without a smooth distributed field.
SavedFiles/0604_VDaudio_ICA.set,93,channel_noise,channel_noise,0.88,"Small, isolated left-central scalp island with noisy activity is most consistent with a single bad channel."
SavedFiles/0604_VDaudio_ICA.set,95,muscle,channel_noise,0.88,Map is dominated by a very focal left-temporal electrode island rather than a spatially extended source.
SavedFiles/0604_VDaudio_ICA.set,96,other_artifact,muscle,0.85,"Strong lateral edge/temporal focus with persistently erratic, high-frequency-looking activity and relatively elevated high-frequency spectrum."
SavedFiles/0604_VDaudio_ICA.set,97,other_artifact,other_artifact,0.78,Mixed multipolar frontal and posterior focal topography with noisy non-rhythmic activity lacks a coherent source pattern.
SavedFiles/0604_VDaudio_ICA.set,98,other_artifact,channel_noise,0.88,Topography is dominated by a very focal central electrode-scale hot/cold island; activity is irregular and bursty without a plausible neural rhythm.
SavedFiles/0604_VDaudio_ICA.set,99,other_artifact,channel_noise,0.84,"A single compact inferior-central scalp hotspot dominates an otherwise flat map, with noisy non-rhythmic activity and no defining artifact spectrum."
SavedFiles/0604_VDaudio_ICA.set,100,other_artifact,other_artifact,0.63,"The lower-left focal hotspot is accompanied by a broad, irregular opposing field; noisy activity and a generic declining spectrum do not cleanly support a single source class."
SavedFiles/0604_VDaudio_ICA.set,102,muscle,channel_noise,0.9,"The map shows an unmistakably tiny isolated left-inferior electrode-scale island, while the time course is erratic and non-neural."
SavedFiles/0604_VDaudio_ICA.set,103,muscle,muscle,0.74,Inferior edge-focused distribution and transient spiky/bursty activity favor muscle; the spectrum lacks a distinct neural peak or ocular low-frequency pattern.
SavedFiles/0604_VDaudio_ICA.set,105,other_artifact,other_artifact,0.6,"Anterior-central dipolar structure is present, but the strongly transient noisy burst and nonspecific 1/f spectrum do not convincingly fit brain or eye."
SavedFiles/0604_VDaudio_ICA.set,106,other_artifact,eye,0.91,Strong frontal-versus-posterior scalp gradient together with predominantly slow activity and pronounced low-frequency spectral power is characteristic of ocular artifact.
SavedFiles/0604_VDaudio_ICA.set,107,channel_noise,channel_noise,0.91,"A sharply localized right-anterior electrode-scale hotspot dominates the map, accompanied by abrupt noisy bursts rather than a physiological rhythm."
SavedFiles/0604_VDaudio_ICA.set,108,other_artifact,channel_noise,0.83,The compact midline frontal hotspot with immediately surrounding opposite polarity is consistent with an isolated bad electrode; activity is irregular and not blink-like.
SavedFiles/0604_VDaudio_ICA.set,110,channel_noise,channel_noise,0.88,Topography is dominated by a very focal isolated frontal electrode island; activity shows a localized burst without a characteristic physiologic rhythm.
SavedFiles/0604_VDaudio_ICA.set,111,other_artifact,channel_noise,0.82,"A sharp focal frontocentral electrode-like island dominates the map, with irregular transient activity and no defining eye, cardiac, or line-noise signature."
SavedFiles/0604_VDaudio_ICA.set,113,other_artifact,brain,0.68,"Broad smooth frontocentral dipolar distribution rather than an isolated channel, with a generally 1/f-decreasing spectrum and non-blink-like irregular neural activity."
SavedFiles/0604_VDaudio_ICA.set,114,other_artifact,brain,0.64,"Smooth central-versus-frontal dipolar scalp pattern and 1/f-like spectrum support a brain source; no clear blink, QRS, line peak, or isolated-electrode pattern."
SavedFiles/0837_VDAudio_ICA.set,0,eye,eye,0.98,"Strong bilateral frontal map, repeated large slow blink-like deflections, and low-frequency-dominant spectrum."
SavedFiles/0837_VDAudio_ICA.set,1,eye,eye,0.84,Clear left-right frontal polarity is consistent with horizontal eye movements; activity is irregular with predominantly low-frequency power.
SavedFiles/0837_VDAudio_ICA.set,2,brain,brain,0.73,Central smooth spatial distribution and a pronounced alpha-range spectral peak support a neural component despite noisy activity.
SavedFiles/0837_VDAudio_ICA.set,3,eye,brain,0.5,"Broad anterior-lateral dipolar topography with a generally decaying spectrum is more compatible with brain than a specific artifact, though evidence is weak."
SavedFiles/0837_VDAudio_ICA.set,4,heart,heart,0.91,"Regular, sharp QRS-like deflections recur about once per second; the broad scalp gradient is compatible with cardiac artifact."
SavedFiles/0837_VDAudio_ICA.set,5,brain,brain,0.78,Smooth posterior-right focal dipole and distinct alpha-range peak with otherwise 1/f-like power support brain activity.
SavedFiles/0837_VDAudio_ICA.set,6,brain,brain,0.66,Relatively smooth left temporal dipolar map and alpha-range spectral peak favor a neural source over muscle.
SavedFiles/0837_VDAudio_ICA.set,7,brain,eye,0.62,"Strong symmetric frontal/periocular topography and low-frequency-weighted spectrum favor ocular activity, although the trace is not strongly blink-like."
SavedFiles/0837_VDAudio_ICA.set,8,brain,brain,0.56,"Anterior-posterior dipolar distribution and decaying spectrum are compatible with brain activity, but the evidence is somewhat noisy and ambiguous."
SavedFiles/0837_VDAudio_ICA.set,9,brain,brain,0.72,"Smooth focal central topography with clear low-frequency/1-f spectrum and no blink, ECG, or high-frequency muscle signature."
SavedFiles/0837_VDAudio_ICA.set,10,brain,brain,0.78,Broad smooth central-versus-peripheral spatial pattern and a conventionally decaying spectrum support a neural component.
SavedFiles/0837_VDAudio_ICA.set,11,brain,brain,0.84,Clear anterior-posterior dipolar scalp distribution with predominantly 1/f spectral decay; activity is not blink- or muscle-like.
SavedFiles/0837_VDAudio_ICA.set,12,muscle,muscle,0.67,Very focal left anterior/edge source with erratic fast activity and relatively flat higher-frequency spectral content; not an isolated single-electrode island.
SavedFiles/0837_VDAudio_ICA.set,13,muscle,muscle,0.86,"Inferior edge-focused topography, highly erratic activity, and notably flat broad high-frequency spectrum are characteristic of muscle artifact."
SavedFiles/0837_VDAudio_ICA.set,14,brain,eye,0.83,"Strong bilateral frontal positivity with posterior negativity is a classic vertical ocular distribution, with low-frequency-dominant spectral shape."
SavedFiles/0837_VDAudio_ICA.set,15,brain,brain,0.63,"Smooth, spatially extended frontal-right posterior dipolar pattern and decaying spectrum fit brain better than a focal artifact."
SavedFiles/0837_VDAudio_ICA.set,16,brain,eye,0.88,Large frontal/periocular field opposed to posterior negativity and pronounced low-frequency spectral dominance indicate ocular activity.
SavedFiles/0837_VDAudio_ICA.set,17,brain,eye,0.84,Broad frontal positivity with inferior/posterior negative pole and low-frequency-dominant spectrum support an eye component.
SavedFiles/0837_VDAudio_ICA.set,19,brain,brain,0.72,"Broad, smooth posterior-versus-central dipolar topography with a 1/f-like spectrum and no clear ocular, line, or high-frequency muscle signature."
SavedFiles/0837_VDAudio_ICA.set,21,brain,other_artifact,0.52,"Asymmetric, multipolar edge-weighted map and irregular activity; spectrum lacks a decisive muscle or line-noise pattern."
SavedFiles/0837_VDAudio_ICA.set,22,muscle,channel_noise,0.76,Topography is dominated by a compact isolated left-inferior electrode-like island with little coherent opposing pole.
SavedFiles/0837_VDAudio_ICA.set,23,brain,eye,0.64,Strong symmetric anterior/frontocentral scalp maximum with broad posterior opposite polarity and low-frequency-dominant spectrum.
SavedFiles/0837_VDAudio_ICA.set,24,eye,eye,0.78,"Classic broad bilateral frontal maximum with posterior opposite polarity, together with predominantly low-frequency power."
SavedFiles/0837_VDAudio_ICA.set,25,brain,other_artifact,0.58,Splotchy asymmetric peripheral distribution with multiple extrema; no clear single-source dipole or diagnostic spectral peak.
SavedFiles/0837_VDAudio_ICA.set,26,brain,brain,0.66,"Smooth posterior-central dipolar distribution and generally falling spectrum, without a clear ocular or high-frequency artifact pattern."
SavedFiles/0837_VDAudio_ICA.set,27,brain,other_artifact,0.63,Mixed multipolar map including a focal left-sided spot and posterior maximum; irregular activity does not cleanly fit a specific class.
SavedFiles/0837_VDAudio_ICA.set,28,brain,eye,0.62,Broad anterior-central positive field with posterior/lateral opposite polarity and low-frequency-dominant spectral profile.
SavedFiles/0837_VDAudio_ICA.set,29,eye,eye,0.78,Strong bilateral frontal/periocular topography with low-frequency-dominant spectrum supports ocular activity.
SavedFiles/0837_VDAudio_ICA.set,30,brain,eye,0.83,Predominantly frontal scalp distribution and strongly decaying low-frequency spectrum are consistent with blink-related activity.
SavedFiles/0837_VDAudio_ICA.set,31,muscle,channel_noise,0.96,Topography is dominated by an unmistakable isolated right-temporal electrode island without a smooth opposing pole.
SavedFiles/0837_VDAudio_ICA.set,32,eye,eye,0.76,Anterior left-frontal focality plus low-frequency-dominant spectrum supports an ocular source rather than brain.
SavedFiles/0837_VDAudio_ICA.set,33,brain,eye,0.81,Broad frontal/periocular positivity with posterior opposition and slow-frequency spectral dominance indicates eye activity.
SavedFiles/0837_VDAudio_ICA.set,34,eye,other_artifact,0.58,"Focal anterior edge map is artifact-like, but activity lacks clear blink structure and spectrum is not convincingly muscle-dominant."
SavedFiles/0837_VDAudio_ICA.set,36,brain,other_artifact,0.68,"Multipolar, irregular scalp map and noisy activity do not form a plausible dipolar brain or specific artifact pattern."
SavedFiles/0837_VDAudio_ICA.set,37,other_artifact,muscle,0.79,Inferior right edge/temporal focality with intermittent sharp bursts and relatively flat higher-frequency spectrum suggests muscle.
